acc,drs
SRR1606921,e30f1b79af8ebb4605c3d03e294e70c0
SRR1606949,118b06f91c29c99b0a7e079e494ef33b
SRR1605624,767040f1aa68e4645bb246edcd0930e2
SRR1606765,88e3408bc7d9a207c6a984b05f2d3cff
SRR1601723,32088d2a9c6c5c856c4fde83c6d0912f
SRR1596989,0e7c77cfc939b6e6d3fbce8f26716035
SRR1597743,186a3a9e4cb56d24002d717e8646cb03
SRR1601745,c4378a41fd989b704520f9de0dbcb5a7
SRR1597336,68d92142e7cf1df69e726e1749a9f910
SRR1597646,4870ebd3b3301d1ad79758975a2aeb38
SRR1597800,22105a21a2d3a933b0af2c8a23a8dc4e
SRR1597344,1630d8650867bfcc02b4c0b8ff6d5068
SRR1603086,3c36be20946738c070ea112c7e944bf9
SRR1604177,4138334c82ea7bb8ab3cbe711d68ee6f
SRR1598379,d707ed085dc2c2339b57e3b053258f45
SRR1598260,cf282c04d0ecba80605fb3dcd4f3b89e
SRR1598316,f5f204e316711a67ccc8dd832ae6b095
SRR1598440,d1738e83e8bb218e39b12685b6bc12c4
SRR1598165,35764f9fb0ba7c0ad82b6cc01593d396
SRR1598453,cf8de632d1d964006955bf56ad7b4649
SRR1598029,9af628b77c7f3141555ba5489d11b23a
SRR1603207,c67dbf5dc924e93959d7fc6b53023c4c
SRR1602027,0247c4400a65a35e45d2ad3c73b74b24
SRR1598035,71df12aed11de098cc045cbe30ee116c
SRR1601982,cef43bc7c0e339fad2d78ef0ee9f7f43
SRR1601956,24a32bbbff0798d44caa8f6f41003678
SRR1601983,df5e65d61d654746799c58e96e96b91b
SRR1603227,815162e048afdd4359089efc4b7083b1
SRR1601152,bb3127dc497cd214cecc93494118a9ab
SRR1601103,ef1a6224d19cecf19cda9825b7d5e60d
SRR1598045,7e391b7ec670d8b10596a6681ea32c8e
SRR1597899,97dbf7854e9382ec0306b774d59ae288
SRR1601173,118e74bffa8b8acd1b4b043d6af6f204
SRR1598489,fabf50f042176754948902999408a294
SRR1596656,46aaafa0657b7d3b1022b54381a8f61e
SRR1601102,69fb8a0e77fc5365c0b8d04000a8539e
SRR1603508,a408583c4f60372221e8d0c64096371e
SRR1606876,c2a2f4259038e5424dbd343e4ea8085a
SRR1597595,dec7099088ffdfbafcbfb726f5c3d30c
SRR1600192,a8f315c83d33e00b5a09a9a03ab16433
SRR1605662,0a0d5d1192b5d4a005a46a20b8c3e7c0
SRR1600882,3257e5d3891ee743b6a8c2685e0cff92
SRR1597448,9564651dd371e92254632e130ba4d70e
SRR1597278,1fe7db82c11bff6d6d876081a9adcba9
SRR1601710,978397f6826b3b8940cadc24166a0e82
SRR1606645,f0cf513e72fb22a54e3a2e080195d589
SRR1601061,2721f308b781441d0fb023f5f71b67f1
SRR1607039,19c4302fd7d4cd218c8a6c259b3174fb
SRR1601709,40643291fd7ddffbeda153ec64bc1fe8
SRR1607110,59f77030756e628c3760ced53cf25496
SRR1606679,e1fa827cea5e5edc39b9c73a2540a834
SRR1600744,bcade89ec782631f26326e73e66b722c
SRR1607275,e30876307dd650b24a0f66b6d844e798
SRR1602343,7222e0a23aabcf6e1cda15c0d99dc75d
SRR1604681,0696d36a9b2ec7edb9c4b525cdc92e6c
SRR1606718,9a8f15094ec93389dc6c510c5ebaaeb5
SRR1600662,518064cb2181222833f71101f111179e
SRR1607192,9fafe67236f597fb6265ea605ee6c2f9
SRR1606433,1b99229460f41fc637eb664d9cee297e
SRR1606541,c18d31fe8e666cb20460bc435738e38b
SRR1607053,b135210f661556bbae7c8dc6d1207d54
SRR1606588,67c4223b53b800bb51a9f9e2dc81c4ed
SRR1606755,ba66df873863dd0909dbb9f3f6b2f26c
SRR1600947,f35635cbd43313bb9e8796c0e232f62f
SRR1607031,9c6cc60a78c8fdc6313f5596c7cbe5dd
SRR1606419,bea2a19a2853d1caf268a0994faf3008
SRR1606818,c85e7d6b70510a71a40a3deafc05280e
SRR1602124,653076c15b252d7e6faaec507b27d706
SRR1606754,0724fe57f5b56a998ee088a2816b2545
SRR1599672,2f609909f918a5e0ed0d78cd89de9ad0
SRR1607215,4bce24366ea7e0471e7a3184b4691fed
SRR1606516,593121a3c3d64b74556e1b5646badd67
SRR1596842,2ba22585454acf915840a1e4b62d547c
SRR1602072,089d566117b855f569e4e3bcdff9f0d8
SRR1597028,e26cc2ed63e3066817548a1e82ea2d7e
SRR1596882,8d0efb8b4468489119d5b665bae9a203
SRR1596843,fd549c95b9b42e30c02d07b008285c8a
SRR1597820,b258ec928475a103bd52b745e4bae994
SRR1607284,465f5259476ff20fc6fa0e79cdeac7a9
SRR1605145,a261f4afc36c5ccf50faf05d112112dd
SRR1597561,b84e88df8bdc6bad031ca68f1c0aa332
SRR1597811,86c733758d9506561e0f5986333aceca
SRR1597566,f18691fef2a10e410f4bc37851a7828b
SRR1600594,dac78d6339ba4bd86ade7946b5840dd8
SRR1603334,6f08690c0c44ffc06819a86b11d79ff3
SRR1603450,fe474b07c3023143cebf3f9276feabf6
SRR1602819,995b7998eaedc2f45f7d4a07ade103ee
SRR1600542,c90901c219035d5d7b7ce52d7e30ee51
SRR1600548,e5eca0ded1954257ea32faa96add4000
SRR1596809,7498de009d88cacd161ebf8201265814
SRR1596814,cc1591928fb1d341c162d909b2e11609
SRR1606927,5052ded44cfa580b1d2bf81cbb4bfad8
SRR1601773,492afe1f1c06c542e224dc57193e8ddf
SRR1606936,68fa79aceedd5640783bded318e80bd5
SRR1606802,379eb1a0104e407b69c99a25334662a5
SRR1605668,44e71dfb3d63c9e5c652b618394ed85e
SRR1606447,f3a59a0be11468764aae08c9c01179e8
SRR1601506,07fbf3e1871854c3bd70368eb02b8401
SRR1602163,c0f45f4fdd38fab4e432e19e88f351c4
SRR1606687,f2cf0c4cea99b8ec74aea9c97a0e23f8
SRR1606653,90cf9aa9aaf37e7e373938d167377867
SRR1601715,dc720539ec34f859c77cb9e241b86b5d
SRR1601728,758ba590dcaa006bbee65970293b59c6
SRR1597744,54778250520f0418406da3f64cbafa76
SRR1597346,f59e018296c72de590ff117ccd6b1e86
SRR1597329,7570a2f5603e264b045a7c8e2c32c21b
SRR1597778,29f0aee5e9bb098346009a09e9b2d83e
SRR1597307,600d9f2a59e58c2cf3ae1b336c8dda5a
SRR1597733,ef18b41c68a2e238e2cabc690cfee089
SRR1598391,dac363d9b0d36d896dcc83099f168ded
SRR1598330,fdc6e877c8e8736d0c974ff05616a0eb
SRR1598336,3a1f8a0114dbba387bdbb11185f4d4b4
SRR1598132,15a8718542e667480e214ad72eed812b
SRR1598410,8afc1f97b1a079be3a33046d7a6f7356
SRR1598326,398076f0093de80a57800fc4304313bb
SRR1598327,287533abbbdf719a8bcae35a04c622e1
SRR1597960,1ac3f7bcc660481645ef86f6e7aa5fbc
SRR1598176,3703d97234764ce2ac8b0f0434c9b55e
SRR1598157,07f875b8d75db871ae0e3446acf110f1
SRR1604761,19f4bc15f5eb41aba9ca9d802e723ca9
SRR1598199,a1f762e1278826908a2ff3b466777ffd
SRR1598105,727101c79f0b4e99bdb957c6b05a0b7e
SRR1601298,b88d8a030ca7bd8ba19b169b3f000bc0
SRR1601318,1d02c4491095953921ffff21dacc3a05
SRR1597905,1daa75da8fc884e132a40738cf0a49e7
SRR1603992,38f1498c51969f0c003e2a35ba40c6e4
SRR1601287,75c2a5dba66a5f1928667ba42eda46b9
SRR1602846,dc2a76215f21c32303218802cd197b21
SRR1603997,49f51e586e6f99207e6b9f23bceab00e
SRR1603202,004b97f28651c14a8ad7a4a049faf436
SRR1606456,0e09e346ccb78456b7ab7dd67b3cc9f6
SRR1598572,36d2070f97da13ebc85e3b1bbfaf435d
SRR1601942,ba9dd3659b9e83a594dd70f41a6f3dda
SRR1604607,7c73e872bec8acffe67ed0803d8885bb
SRR1601984,4c9e887e1569d7c2d508161671f11f35
SRR1600513,2af5040d77fe5cf2bb484a27cb04b518
SRR1601163,201b2384a036bb0ec5e8923db2a6f1b1
SRR1603059,7d8bf1185c146b8d590837e2cbd42df6
SRR1602014,466911369ad72260f2d25984a059743e
SRR1598533,fe1c3ab31c5e1a989b5ea864f9b887f4
SRR1601136,56576fe18c53839363d22a23a1a00652
SRR1601168,eb7778b0ee9c3a225d5a1854481d2cc3
SRR1601976,dea7f687f86873720f8c4424ada2960f
SRR1602885,5717a5220f6c4ce9cd95f543f7feb2d5
SRR1600490,11178f14a17f22b8f1a6bc57dba35cc1
SRR1601079,3c57d66e7370d0945815b4983501c41a
SRR1607149,226d192b454036c1a7b5a2ddb647bb8e
SRR1600130,cf18dbe66fb46b62491d3481de95ea86
SRR1597585,96d97c8d94cf3a4f9357f942305fe9c9
SRR1597284,1f62a25591274b7bc65651ac06816f0c
SRR1605658,1cbdd81588c4f0b0d147d20f0ec1d493
SRR1597294,bae336567d76752fe0aad00865301a59
SRR1597544,889b8f51fe3c251a4cb461764b1ea41b
SRR1606471,c5ecc2e5f7f69c8b8b1e67b8effbb15f
SRR1601066,cfebb2b7fb30399f702b16501f437b35
SRR1605509,7fc9a7ee9bbf224241b462f5a3e6487c
SRR1606654,be1efa245c1e073d522c8630685bd09a
SRR1601660,66e515ecfddb89995fbe9effdcd49780
SRR1607128,8232dfb283cac59d05fe1bc5ada8c2aa
SRR1602286,ef7b0ce8f8fc28f2546e138c7b886c3f
SRR1607156,9ac6ca9fe27c25fed387b134a20f9a4a
SRR1601646,15ff78150968990da898e1e2d3f26b2a
SRR1601569,f454aefe8588f907e1a28647b19b2b51
SRR1601651,ca14e094d443cc93e36ba6fa498ce81f
SRR1600752,b90aa105cab8a099d47a3590ad9e8d41
SRR1607216,06b94551625042b2f9c88af9eb33b393
SRR1600615,db0e3e3b704306985ccc5a731f2bcfe9
SRR1600647,06dd7e21ad9befa88c5f8aeeba964cd5
SRR1606493,0dece3f1aff5993ee8b9277d809b1476
SRR1606610,b39739c043014d5831672a58baf75662
SRR1606618,2d3f0f2273b0b78b227ae7a38de9490d
SRR1601054,4aee86a7c4b26bc6505cfd6d0640315b
SRR1601590,f407b0e3db771a36979255786cd74970
SRR1607024,a7300d3e6bef2b6728b8205a918eec89
SRR1605598,b3a07867c082a5c44301d8851f637c83
SRR1601577,70620bf6acc4128860903b1b94d0e7b7
SRR1596991,c36047f70019a9e93b9c968045984763
SRR1606724,83f0229422dfe64df84c710fcd822f2e
SRR1596923,8d7070bb58db7882545ba668a72ba77e
SRR1597094,65b5436f286a050a4e51200d6c1b1a46
SRR1596949,bb15529756fa869afba21c9b54e3f680
SRR1597261,6a31234212ec46b5547feb7474241c90
SRR1597185,2b639a3fccaf4202e8b16246865be6d5
SRR1600807,6ab4ee0cbfddce07fa478fcf514061bb
SRR1597178,0cf5089c17533c3ff76e1026a3ddfbc9
SRR1597817,f5b6cfc8ae31061a401be2a77a6e8d8f
SRR1600893,8fa60c1dd7a08979cd0e85f045f94d47
SRR1605143,f38eed5f90fb008d7d22db057ddf5b62
SRR1597394,2a96cc14a1d3b318aa7e665eaea87b1c
SRR1600604,e2611b5ec102ecbd7b7af292c7f281a9
SRR1600606,f25b4882b0a489d38a1fc481afbb69de
SRR1602752,fdd431d9675e742955d9dde83b17e72a
SRR1598497,e667ac2c65efcf39c4b4cf9804bd8cd4
SRR1596787,0b4c3b111f3405dbc437421543b335b4
SRR1601301,a99edda54c1013174bde656b1eef3792
SRR1601778,9a2e6466e855e17adf8f801eccc1abab
SRR1601895,0527710fba72907e7d1f9a107f99f5e4
SRR1602470,6b9dd41b0126f22650a76b6226ec37f3
SRR1601512,dd97591587c37dec2b0c99ad57e4feac
SRR1610642,b4467a5b47e9c9115795818927715597
SRR1601755,7a91844ea76cf491493a3cb304c6b834
SRR1597730,a7d6a06a7fc83efc0110ac4245238bd7
SRR1597779,d4f54e64a7316a8c7497a243e1d75e6b
SRR1597652,8a5962db57f1ee5d9f691d6286c6b7aa
SRR1598383,eb69b37d4dab7757d55e1c44fc39586b
SRR1598284,bab0710d11d20611848a4848492d78ee
SRR1604125,dd3982221aa16e15ab6428b3a8ca60c3
SRR1598390,e6a56d55c5873e8e35d709690fa9973d
SRR1598138,adde6a2345a1e00b107424696ea37e6d
SRR1598233,6e780aa15510da8acaaa1d368459159e
SRR1598216,cf09db54d7fda73cb981583cb93748e3
SRR1604411,ea6fe257a57cb4a247661d05cd153288
SRR1601311,a4e09507f8db9f9242453fe874133a56
SRR1598193,b31eacbae93d336e76e45aab0f022b3c
SRR1598110,06a79b619e7518c2726ebeb8208beab8
SRR1603590,463b0e87c9fb148b491b4f0f155f3856
SRR1604054,7c148389dee33a91b034441f7b4e1893
SRR1606897,6e41186ad017beb5e9102d32f33111fc
SRR1598215,35c9c92dde43e1787acb376df1438f42
SRR1601264,5f5fee772d8af70cf68f137b281556c2
SRR1598159,00298b4d3bc2982ff5e02adc78b5a29d
SRR1598099,5e2a9a99a6cb97dbc256803ef7433601
SRR1606626,ea3af10c2c40246aa32aa0061cfd0060
SRR1598025,460b036536cfa727bd8c864dae9c0ff4
SRR1598519,ecfe2b61f37e641802e526b2366f94f8
SRR1597914,d3e7ecd2b3061fd20c4632280f1ecff6
SRR1603162,42bb54d176b3b6b04b4170d93a05851f
SRR1606929,7a339334e61d6f0c8cf33e22816837b2
SRR1604135,47a9cb5354096607d9993ed8864462fa
SRR1607277,9495a99e2c4c7e78b8e894a4c136b7a8
SRR1602016,e400fa73cde9802a546fc144dad93b1c
SRR1597903,89dbb0a7d642ed0b3ef7627dd3c72345
SRR1597909,db76ce2ba6fd433176cde66aea384844
SRR1601923,4080cdb45a51b71c94369f73529cd7e1
SRR1598529,f8152f6aca5617190587f2d98ef24dae
SRR1598573,57fba9db272e8d2dcb1b64945a3ad1ae
SRR1603246,b85cebfb8cfe203ca2e3ffaa4bf3ee0d
SRR1604497,041c9931ad326d61b8c5ae829173789b
SRR1600418,0550c5790bfb5e5c27f125bfa24e1b8c
SRR1596722,6656a5bc2e5eeb6a0c79edb2ac9eba51
SRR1600417,24e5f5d6f2552d2a41872144571f2f13
SRR1597303,4e3b8b1db363b0e29cafa0e7070bcd89
SRR1606937,a1fcd5f42dce9fcdc25e698604811a1e
SRR1606339,ab7ba5f4f6e09bf2a958e4b506b05d4e
SRR1606998,400422f960fe56f3aed63e872ba1512a
SRR1597583,a067b83d8bcbf440030466983a7e2398
SRR1597624,9558769e1e5b0b27d1ba1e532099a30d
SRR1597536,fecdb842148f041a3c96df8e21e9f68a
SRR1605523,8c4d0df9acc0b36e4dd8ae1763dab0f9
SRR1606864,3e55b29de5a780bc1b4e17f3ed1c852a
SRR1601671,833ea1617819ee1f6b9b3ffae4850c02
SRR1606426,a5a35ee23b4472fdf025e60400cddaa3
SRR1606429,311837d6221935fddd167b7518d31ab1
SRR1601375,3f61c7f8bfc81c6584929d345e4b3241
SRR1602415,d53f2ade9ee13c0aae7119f179916d27
SRR1606811,ec77db9b051506fb3cd5abc18983b925
SRR1600645,e2e9e1336bf9d9c195291a6000e474a5
SRR1602350,4372dbd132fed5cb2a4845f72f42b3b8
SRR1600696,03d226b63acd1b39917c82393b4b665a
SRR1602308,ab5ec1ea12b60f29ca8b0d5e09ad30e9
SRR1606947,94601cd759ba2da8b58df6b141f0a248
SRR1601599,376b2f359db0880c5e3af4b1239283f0
SRR1600940,d6f840aefc72b0ce0a9da2736f393d97
SRR1606987,39227c5065eb16e33b0dd71a49450e57
SRR1605600,3a7a96c1d4c4d74123158c3e889e91ce
SRR1606535,8c5e025b8682b44272d222499dc05a29
SRR1605510,5d12d9068ba3223e0f3d83d1870fec7d
SRR1597087,de08698f39bf18df83a1a857775d3e4c
SRR1597093,be942a54e752d500bfa4a94b05b729e5
SRR1597003,d18e970b517741673c04f1c68d04bff9
SRR1606883,82336707f6f5657fb5b0505aa0e72e87
SRR1602096,1c6338027d8ad3f9d6b0753cf6046581
SRR1602081,cce727677ab77b66b83709395efee026
SRR1606608,2e95929650087e9311186c544a2f9781
SRR1606905,ddde515059cd6d8f1580f9dca73af41c
SRR1596975,852309b07ae3079b652512b8b6a72d41
SRR1597024,dd6353b7af0cba2d40120fdc064799a0
SRR1606399,95631fbae956eb92c7cbcae3f397c158
SRR1597183,5c04f82a65eb696ff4b5677ce80dacb8
SRR1597163,932edff7c76632ada9a473fadd3af039
SRR1597181,ae72f792cf97927918622a5b77c21e55
SRR1597202,6ffdf72eb603b4e73c9bfbef11419c3e
SRR1605206,d90acba6e6e77536d1366992a7d2e846
SRR1597420,e3aabc54b0feee13041098bb1dc57be6
SRR1597397,a7335fbc84c0d90bf1870e5c30ae0591
SRR1605200,1b66697b0248cfb51248d18c471c9e6e
SRR1605161,c1d87bd05db32a58dffb643e10bc585b
SRR1605136,06505bbeac21a7e200f8555a7d3c9068
SRR1597416,e21a55757ee06698c1a7f8206bbd1cab
SRR1597641,dbc132b8cb64baa3de155297a85a721f
SRR1597685,ccdff2b0e5bec19ef6798aa4e4ad6786
SRR1600591,b117edf98fdf6a4f32a5ad3737cc80a1
SRR1600603,01c68063d60e91276fd0c8f19e7adcb9
SRR1602449,08a8bcf9c80a38d6d464c2c7619b2853
SRR1600484,856fb3d222486dd7d35a44d21e01c2d5
SRR1596705,47ebd144e52d895be9e8bd1259bc6e56
SRR1596714,ecc47d4ab56b19d3b256d83fa5441f7a
SRR1596708,d742b586ad807627550cb34f87d44b58
SRR1601901,2574c23937ddcb3156836c1abdca7a07
SRR1601847,f4da7601c11b34f117bbe0d7dbcef3ef
SRR1597851,cf4ab0497700e6ab1c637af5f0424f9a
SRR1601769,15525f307b8fdc6ec8a696acf808110e
SRR1601864,05e481e6c3bf2a98a897f4b7d929ed25
SRR1597857,29c98b7e4dc17854797521fee1b32939
SRR1601776,2eae2ffd7b98774e523a20eb18b44332
SRR1597865,dc9c733d3d5f28529dbbdbbcfd65f284
SRR1607157,9e4e90c476f83e38f0e2ecb9b8e49f29
SRR1605660,9219d88de3f021f0c5d047a8dab5b9de
SRR1601743,581e56e73a204fe117621a33ce606d06
SRR1597659,92ae835094c0baf5010c7ada104687ba
SRR1597956,fa90215a4a52c1f3a58f9310be126f79
SRR1598293,83912479ce019f6d154d7f1d6076e7e0
SRR1598430,23510f7c045b7878c8bce765f276e90d
SRR1597955,e403accae9c92412f6b441271825c79a
SRR1598337,38ef4bd5647c5037d77d997d0bfa5d84
SRR1606570,348c933d3b28852ce3f8642a24b6d170
SRR1603875,b985add175ef3d5edbe64d711dbbba55
SRR1601289,3f3e40087407a5f5bb5053df3e09737c
SRR1598194,b8d8a1ab4e545da4d4f53b9313c42076
SRR1604301,805cb54d70933f1dacaa1145a5d8e196
SRR1598140,ca49ac5d47f8175c5e33be54b58ba589
SRR1598141,49e6e72cf6a321f6c308ea8fbae40b8d
SRR1604341,091e740b6e5e0c76c8485d147c02a5a9
SRR1597981,c82f813b3c6fbe65e07ccc23a4c8ed5b
SRR1598479,a1692815ca0241b782ec36536f017893
SRR1598054,f7903c6405aebcea210c2b993cb83242
SRR1602024,b6fc5555a1c5fbf0d1fcfa204b47fa4e
SRR1604558,a47b31073c6dca48ec152038cc29f3f1
SRR1601936,f97a8714dcd2b54030c36b22e273b35e
SRR1602017,23fab34a15d9a4a49da3db067de5a391
SRR1602948,f0960e8b74af060d08f7b3e0bb0b8f46
SRR1603336,a9a470832f7cf2d6c863b93d329b3bc0
SRR1606418,1b82cd51abf5e55cc8d6aa0b8b5e03f6
SRR1601144,9319be42ac792648d3997e8a9693ac07
SRR1598023,87808b7f2b4d8439f141a1b656449099
SRR1598041,01192e8dd8db40454bd47a1fd9ec1d8f
SRR1600532,0c8111963af4ba3a402c373506bc178e
SRR1600421,228843ad3f33e67b5f92b5c5496500cd
SRR1600451,410da5a0604d1d775c93490333c49d21
SRR1600487,e4c690ee44c907d69c3348fce6a00b8f
SRR1605653,382fb4581819b430450f0452ed369d52
SRR1601522,74f5850ee21037870c579d284ac0c72e
SRR1602102,b01e8e724b91ef128f955b6be417a83c
SRR1597572,141c5a604627e5893391a18dde16967f
SRR1597700,7cd45a8a87745e7c5412c3ccf7062eaa
SRR1605620,5c570ce30d182adfcf76c9a730bda927
SRR1605612,2509e33a4df4d66b4f27fafd639f11c8
SRR1607258,4cc2d00807b1d79a524a0892db53cf09
SRR1600053,ee6c732a3f3d7df8e8349ba6bbe91f1d
SRR1601083,3b43d1ac4833e22bd9944501e5f43453
SRR1601640,764e75986c7338b99c04f27e7dbcc8cd
SRR1606753,0b02a5c3057ffe4478c6a1e577caa68d
SRR1606964,890a264c48120654dceaba22fe89ff47
SRR1606972,6dd36612332227e0bc09fd2aa3def5d5
SRR1601098,c152780070c58921b603990b56cee59b
SRR1605631,7bbd8f10b86c4447738694556c7e2d6c
SRR1602407,e6d67c4855517c6802375e532ff13ccb
SRR1604673,6e458108228f69ed931bb525d8423d7d
SRR1602320,2299224fdc759b8f1d427735f9b08993
SRR1601703,c5947e84d058f99e3cdcba171dc726f2
SRR1601619,1a9dcb049c95b35efae31c33ceaa1366
SRR1600778,09e4fcc1bfc8ea8d70df5cd8d0a10f2f
SRR1606354,8c9b4a4c8c9df948148f6116f16f2168
SRR1607037,baa04d5bc6819d9cfc6571396f2536f7
SRR1600701,a50114afd97cd99296b48cfd395f844d
SRR1601607,724dab0637d88070b1e9ed5be82a7d21
SRR1606406,51f798590fc8801af79bc4490bbe0052
SRR1606630,2a05a0aed8d4826821d32476b44a7280
SRR1607129,d0629fccf6f270e102ad036dff1a1947
SRR1605608,407e04fa048c12b9a039add389f2468b
SRR1601658,f830682df810ba9ccae8b2fd19913f70
SRR1600915,e4d2afe59a9a00398a5d638d8b1d0fc9
SRR1605542,ac2cd8859010e6b2294044c934fcb6b4
SRR1606798,89aba9915bb8d0ca4561bf16a4669dda
SRR1597082,3ce3aca58bc0bc6f74044eb1013d251d
SRR1596973,d22ae0709629f55cb8ae08b9d83d98f0
SRR1596944,eb270cfe41f63e567850a0ba0776317e
SRR1606578,ada32edff0554d54f7b1b8dee3e59880
SRR1596965,948042cbffe4b321b177508c9b4b0c02
SRR1597048,f3be75275ac448fb6104ab9820588fb2
SRR1596852,732baf6cc938438db7dcbbeab712d29a
SRR1596840,7facf9e1ed8a3f7b327e9f578e05bff8
SRR1596835,49d34e67f21f66eb99f54898375f433c
SRR1596948,2e6892213ba4ed8d9a6493d5027fd043
SRR1596955,78ae339a34f8e797d3bfba9b52c472e9
SRR1600840,b4da44df7ab3b667df0a950e3ca3a1ef
SRR1599738,aa9cbceda58a41526336601c859a804f
SRR1597109,06a07600aaea3daa844032a12a5308f9
SRR1597150,66b157e2ef58caf62167d5d94190667b
SRR1597176,54c0f26ba307da434e46aaf9fc888e9e
SRR1600225,41b65e8ecc1cab88cca6d360c183c585
SRR1597386,f2c51e51b2a1f26544381ff9f1d42608
SRR1597410,1126fba938c6fe412272b91d7dee665b
SRR1597432,528936629c563c39f0ef87e5705b8078
SRR1600584,76d298cc7730ab08acd76853ff49bbcf
SRR1596678,3dee1ed36928cdf899019b5a9c67955c
SRR1607188,742741697181d59f9b373528aebd916d
SRR1599282,49b6967eb08a93eee5a0919181d86b1b
SRR1602463,d1f4bf2d34bc0dfa4de60ab913301904
SRR1599283,b98a050874b17609c97de64040792c7f
SRR1596760,4d174df6d363de509f87dc52a3f25ab2
SRR1604461,08e1af6c7f9aa340277d4836bbf7c196
SRR1601893,37e723f8d9109d00d0093400dd6b3e27
SRR1598366,bed2b9b732fe048f9d03b3296d560022
SRR1603418,22fd8a9c62eb5236fc0976f2dab7f211
SRR1606393,bac8e1f56a0d0194de79b922d85e86ef
SRR1606678,4d1567fc0d67b71a502e9f92f9ca1358
SRR1602193,87e1186af91605e922551836eeb1601b
SRR1605168,7e6f414bd5aa7b7cb8bc316c9371b519
SRR1607121,0b9428b6dba5da02943c996b0885ed5d
SRR1605218,00087ff5e9457d9ef4938eca7fb44424
SRR1605209,25b4b463f3bb6a076d41a69065bc54ce
SRR1597317,497adfd9a3092cd303653aa0dfc26a32
SRR1597345,b538476f1e11658116e086ec85fb48f3
SRR1598247,6156c86d09638198da63d8d131518084
SRR1598131,9cb1f4a29053d20752e1cd09ea00d295
SRR1604380,bf6d1ea427e81962749718e7f0b7d299
SRR1598295,d5c4ec4bc5262eb5936928f52abd2de7
SRR1598267,f0162d81223c416edfcbc57b90e2beaa
SRR1598301,f9d0da0fdd78980066353cfd5405c68f
SRR1598361,fc63ee78cb9b6aa5e8aba51a15ea239b
SRR1598262,d77d56e6f679581419d88c952a11c2c3
SRR1598158,d97ffa42d0856a60d394ba7738ac9458
SRR1603926,446989cd4feb6dfeb8899d90a787cab0
SRR1597895,f9068905d9798def86147a5ae614766d
SRR1598171,e2516ed10855c581bac6df2a51c126ff
SRR1597900,55eb4f86f1b211bd1d70ac936d07d818
SRR1604404,fd68c6b98b15d282e4749b247e00d395
SRR1602835,1c0dd49e88b539a3edba3d66bbdd7064
SRR1598543,ebaac987b94080bcdd80a2e39e72bdbf
SRR1606563,a6eaa50261e920734194e26f1c0ae959
SRR1604166,d941bade7ff3ff70754e29fdb23947ad
SRR1603404,7248b4508420d18583ccd0034951774b
SRR1601919,ebeb2dc5effe669d3b7ea62e8bd6f042
SRR1607050,3f6b1b247d874c0bc0c2afd04dee8e44
SRR1602758,ecbd4c5ce5c9360f3b0fcbb1345a01ce
SRR1602844,b1208335ed483a74687ab08bfad73d10
SRR1600544,9480355bcf8faae0f149402244b85549
SRR1598522,aec96222680e1ffec7e5d43a1cff6997
SRR1603392,86b222af3a00bd635f927b7159420a14
SRR1604440,189b5700b6a815a1a6657d376ef0af3e
SRR1604436,6413653bb42cca85d05d3d425bcf2534
SRR1596661,b04cdb3c700dc2f9efae6c5a422265fc
SRR1600479,802949fe30d2c448b39b7b0ea7d6cf2b
SRR1603276,6a4fd2b9c14c40eb37b8c5c396cdef5b
SRR1601199,1f49aca861beae43ec1928267d37c601
SRR1605619,540e00775c8e403bf2882fb1e87a4673
SRR1597450,9504b51396bb0a70d7fac41c4396e74b
SRR1601684,601dc001ca248d1c81de8e43e6586c36
SRR1604655,8e296e6fa4d11aa9f3325b1bb06183e8
SRR1607106,e7b30ab1a736f301885c1e5ca8cfe949
SRR1601082,1492773d99b77a93465331f6523125b4
SRR1600972,0ca8ff13a15efcfe13cd6597bc0619b0
SRR1606514,775a6be89369a5327cf846752cb8790a
SRR1600742,d843f67f84f1a2fd758cc6a80b0c6ff8
SRR1600737,7755deb87560141d7ca6388285318b95
SRR1606956,65763698fc1521330e93e9e5331a238d
SRR1606781,fb67343e5cd981268eec253db7a39efa
SRR1606792,1d99f2ef1bc5b96d1abe329d86922cd0
SRR1606434,dd387671a64e61b4fcc31e0f2c6f93a0
SRR1602401,3bfb67ea47ee3fab1c890cd3161c4a86
SRR1600691,7aff4664cd15b09949929d6a6f89c064
SRR1605518,8cc9868a6310528066dee5617fc3cf9c
SRR1601630,0dbacfc2acb4e73116060e4343399ffd
SRR1605605,27287a673aa54e117f79d917c33cdeef
SRR1600983,9058440ac009679f60a10e825a60c238
SRR1606422,36d03ed90ece638054dc344efd7570f9
SRR1601027,4f2d29a0b597fd3840a78fb18d5c488d
SRR1606572,cc1465e4bfd5d9d782bf007b2a59689a
SRR1607247,037f4ccfd8f2cb3256d994ddfc1722ae
SRR1601596,127c2969f4b966a7ed57633006182088
SRR1606489,1e7debbbfe1c2518eff379636e004220
SRR1604668,72ed99cd71e2368e87a27dc2672f55b7
SRR1601011,8411227226c6e909b555218dd8c558b6
SRR1598169,6ca270c399d969ff9ef9351dff6d82c8
SRR1602101,533d249ae7977c90f1f59182dc91a448
SRR1602126,ac2ae9c86c3d4e0ebb5637f458004fa6
SRR1597021,71f948b51c217f3dbc9336269f11cfe4
SRR1606981,15f173a603e40ca056e8baad1f37250d
